,Unnamed: 0,phase
1891,2114,0
1892,2952,0
1893,3247,0
1894,3528,0
1895,3647,0
1896,3865,0
1897,5633,0
1898,6325,0
1899,6353,0
1900,6656,0
1901,6853,0
1902,6895,0
1903,7230,0
1904,7533,0
1905,7947,0
1906,1685,0
1907,2350,0
1908,2598,0
1909,2784,0
1910,4268,0
1911,4285,0
1912,4371,0
1913,4776,0
1914,4893,0
1915,5536,0
1916,5593,0
1917,5936,0
1918,6086,0
1919,6683,0
1920,6990,0
1921,7024,0
1922,189,4
1923,285,4
1924,288,4
1925,307,4
1926,344,4
1927,430,4
1928,461,4
1929,669,4
1930,769,4
1931,792,4
1932,1240,4
1933,1299,4
1934,1343,4
1935,1603,0
1936,2216,0
1937,5552,0
1938,417,4
1939,1350,4
1940,2689,0
1941,3750,0
1942,4431,0
1943,4821,0
1944,5345,0
1945,5375,0
1946,5484,0
1947,5637,0
1948,6793,0
1949,7076,0
1950,7182,0
1951,7550,0
1952,7831,0
1953,1510,0
1954,2014,0
1955,2260,0
1956,2373,0
1957,2787,0
1958,3516,0
1959,4505,0
1960,5606,0
1961,5754,0
1962,6727,0
1963,6831,0
1964,7005,0
1965,7219,0
1966,7633,0
1967,132,4
1968,133,4
1969,154,4
1970,210,4
1971,217,4
1972,246,4
1973,264,4
1974,396,4
1975,397,4
1976,512,4
1977,559,4
1978,615,4
1979,1135,4
1980,4155,0
1981,42,4
1982,57,4
1983,164,4
1984,216,4
1985,223,4
1986,259,4
1987,642,4
1988,743,4
1989,1064,4
1990,1130,4
1991,1151,4
1992,1266,4
1993,1275,4
1994,1597,0
1995,1664,0
1996,3845,0
1997,4184,0
1998,4518,0
1999,4958,0
2000,5758,0
2001,5964,0
2002,6592,0
2003,6885,0
2004,7331,0
2005,7842,0
2006,705,4
2007,711,4
2008,1031,4
2009,1173,4
2010,1442,4
2011,2441,0
2012,4342,0
2013,4673,0
2014,5098,0
2015,5241,0
2016,5542,0
2017,7218,0
2018,30,4
2019,1905,0
2020,2461,0
2021,3416,0
2022,4249,0
2023,4381,0
2024,5384,0
2025,5931,0
2026,6546,0
2027,7074,0
2028,7611,0
2029,7782,0
2030,19,4
2031,144,4
2032,601,4
2033,653,4
2034,1125,4
2035,1167,4
2036,1187,4
2037,1235,4
2038,1239,4
2039,1270,4
2040,1298,4
2041,1796,0
2042,2179,0
2043,2499,0
2044,2991,0
2045,4062,0
2046,4201,0
2047,4718,0
2048,5186,0
2049,6000,0
2050,6177,0
2051,6756,0
2052,6803,0
2053,917,4
2054,1110,4
2055,1407,4
2056,2401,0
2057,2839,0
2058,3188,0
2059,3817,0
2060,4213,0
2061,6225,0
2062,6306,0
2063,6955,0
2064,160,4
2065,1172,4
2066,1268,4
2067,4691,0
2068,5116,0
2069,5666,0
2070,5722,0
2071,6965,0
2072,7165,0
2073,7658,0
2074,8028,0
2075,66,4
2076,707,4
2077,708,4
2078,2061,0
2079,2615,0
2080,2782,0
2081,3455,0
2082,4667,0
2083,5321,0
2084,5889,0
2085,7412,0
2086,2572,0
2087,2667,0
2088,3526,0
2089,3922,0
2090,4161,0
2091,4794,0
2092,6273,0
2093,6917,0
2094,7131,0
2095,7346,0
2096,2397,0
2097,2569,0
2098,2614,0
2099,3003,0
2100,4927,0
2101,5681,0
2102,5918,0
2103,6254,0
2104,6984,0
2105,7850,0
2106,433,4
2107,882,4
2108,1101,4
2109,1571,0
2110,3039,0
2111,5638,0
2112,6317,0
2113,6971,0
2114,7652,0
2115,7765,0
2116,2795,0
2117,3288,0
2118,4723,0
2119,4772,0
2120,5158,0
2121,5786,0
2122,6323,0
2123,6822,0
2124,7689,0
2125,561,4
2126,2467,0
2127,3816,0
2128,3920,0
2129,4217,0
2130,4598,0
2131,6402,0
2132,6567,0
2133,6573,0
2134,268,4
2135,424,4
2136,537,4
2137,554,4
2138,578,4
2139,603,4
2140,967,4
2141,1085,4
2142,1247,4
2143,230,4
2144,255,4
2145,304,4
2146,340,4
2147,633,4
2148,634,4
2149,923,4
2150,1015,4
2151,1190,4
2152,2478,0
2153,3475,0
2154,4242,0
2155,6264,0
2156,6287,0
2157,6621,0
2158,7463,0
2159,7573,0
2160,1620,0
2161,1992,0
2162,3009,0
2163,3052,0
2164,3079,0
2165,4502,0
2166,6436,0
2167,7008,0
2168,1387,4
2169,1563,0
2170,1969,0
2171,2493,0
2172,3522,0
2173,4477,0
2174,4897,0
2175,5243,0
2176,772,4
2177,2085,0
2178,3657,0
2179,5027,0
2180,6466,0
2181,6503,0
2182,7435,0
2183,7891,0
2184,106,4
2185,211,4
2186,220,4
2187,238,4
2188,244,4
2189,257,4
2190,265,4
2191,998,4
2192,71,4
2193,372,4
2194,485,4
2195,676,4
2196,767,4
2197,1344,4
2198,1422,4
2199,3863,0
2200,68,4
2201,193,4
2202,224,4
2203,231,4
2204,313,4
2205,359,4
2206,393,4
2207,609,4
2208,32,4
2209,98,4
2210,100,4
2211,448,4
2212,1319,4
2213,1461,4
2214,1468,4
2215,3182,0
2216,1,4
2217,225,4
2218,624,4
2219,844,4
2220,1161,4
2221,1183,4
2222,3160,0
2223,5019,0
2224,3646,0
2225,3688,0
2226,4115,0
2227,4657,0
2228,5111,0
2229,5336,0
2230,6924,0
2231,1775,0
2232,3725,0
2233,3872,0
2234,4781,0
2235,4954,0
2236,6589,0
2237,6740,0
2238,1622,0
2239,3780,0
2240,5006,0
2241,5659,0
2242,6165,0
2243,6914,0
2244,7195,0
2245,1222,4
2246,1308,4
2247,1514,0
2248,4202,0
2249,5809,0
2250,7236,0
2251,7959,0
2252,1081,4
2253,1649,0
2254,2392,0
2255,2665,0
2256,5557,0
2257,6336,0
2258,7828,0
2259,86,4
2260,665,4
2261,666,4
2262,773,4
2263,1071,4
2264,1197,4
2265,1404,4
2266,67,4
2267,318,4
2268,343,4
2269,354,4
2270,377,4
2271,1162,4
2272,1276,4
2273,44,4
2274,1200,4
2275,1232,4
2276,1411,4
2277,2299,0
2278,2457,0
2279,4325,0
2280,4605,0
2281,5393,0
2282,5618,0
2283,6598,0
2284,7366,0
2285,7992,0
2286,3360,0
2287,3676,0
2288,5314,0
2289,6018,0
2290,6487,0
2291,6987,0
2292,3220,0
2293,4811,0
2294,5028,0
2295,5334,0
2296,5812,0
2297,7489,0
2298,2837,0
2299,3440,0
2300,3493,0
2301,4273,0
2302,6724,0
2303,7515,0
2304,1888,0
2305,3483,0
2306,4082,0
2307,4789,0
2308,4845,0
2309,5916,0
2310,891,4
2311,2879,0
2312,3016,0
2313,3559,0
2314,4128,0
2315,7791,0
2316,737,4
2317,4094,0
2318,6170,0
2319,6480,0
2320,7122,0
2321,8017,0
2322,322,4
2323,1661,0
2324,2475,0
2325,3351,0
2326,3686,0
2327,7952,0
2328,233,4
2329,432,4
2330,811,4
2331,1194,4
2332,1255,4
2333,1480,4
2334,218,4
2335,1732,0
2336,1890,0
2337,3935,0
2338,4856,0
2339,4971,0
2340,209,4
2341,295,4
2342,353,4
2343,1127,4
2344,1150,4
2345,4512,0
2346,146,4
2347,150,4
2348,151,4
2349,178,4
2350,528,4
2351,883,4
2352,5160,0
2353,5678,0
2354,5680,0
2355,6076,0
2356,8037,0
2357,4404,0
2358,5832,0
2359,6237,0
2360,6579,0
2361,7234,0
2362,3732,0
2363,4617,0
2364,5895,0
2365,6624,0
2366,7536,0
2367,3649,0
2368,4168,0
2369,4914,0
2370,5166,0
2371,6343,0
2372,3609,0
2373,4241,0
2374,5297,0
2375,6949,0
2376,7242,0
2377,3558,0
2378,4833,0
2379,5903,0
2380,7615,0
2381,7968,0
2382,3057,0
2383,3133,0
2384,5571,0
2385,6549,0
2386,7356,0
2387,2994,0
2388,3470,0
2389,4573,0
2390,4662,0
2391,7379,0
2392,2505,0
2393,3661,0
2394,3950,0
2395,7607,0
2396,7827,0
2397,2389,0
2398,4349,0
2399,4816,0
2400,5639,0
2401,6084,0
2402,2346,0
2403,3375,0
2404,4200,0
2405,5549,0
2406,7264,0
2407,2183,0
2408,3449,0
2409,4240,0
2410,6099,0
2411,6454,0
2412,2099,0
2413,2258,0
2414,2326,0
2415,3956,0
2416,7837,0
2417,1874,0
2418,5026,0
2419,5172,0
2420,6712,0
2421,8096,0
2422,1766,0
2423,3272,0
2424,5156,0
2425,5970,0
2426,7196,0
2427,1654,0
2428,1764,0
2429,2974,0
2430,4367,0
2431,6625,0
2432,1609,0
2433,2454,0
2434,3604,0
2435,6475,0
2436,7783,0
2437,1192,4
2438,2005,0
2439,6217,0
2440,6698,0
2441,6982,0
2442,1133,4
2443,1193,4
2444,1264,4
2445,1281,4
2446,1455,4
2447,749,4
2448,1155,4
2449,1337,4
2450,1904,0
2451,4488,0
2452,730,4
2453,855,4
2454,909,4
2455,1330,4
2456,7096,0
2457,723,4
2458,742,4
2459,870,4
2460,1456,4
2461,5975,0
2462,721,4
2463,741,4
2464,993,4
2465,1263,4
2466,7104,0
2467,556,4
2468,940,4
2469,3450,0
2470,4066,0
2471,6739,0
2472,451,4
2473,2369,0
2474,3092,0
2475,3687,0
2476,6347,0
2477,289,4
2478,370,4
2479,874,4
2480,1176,4
2481,3339,0
2482,234,4
2483,241,4
2484,258,4
2485,262,4
2486,276,4
2487,101,4
2488,232,4
2489,324,4
2490,350,4
2491,1165,4
2492,95,4
2493,120,4
2494,137,4
2495,142,4
2496,182,4
2497,83,4
2498,148,4
2499,492,4
2500,1047,4
2501,1097,4
2502,65,4
2503,807,4
2504,1129,4
2505,1227,4
2506,1358,4
2507,22,4
2508,1831,0
2509,1869,0
2510,3917,0
2511,5620,0
2512,20,4
2513,732,4
2514,1342,4
2515,1457,4
2516,3538,0
2517,5347,0
2518,6668,0
2519,7155,0
2520,8043,0
2521,4506,0
2522,5597,0
2523,5932,0
2524,6070,0
2525,3793,0
2526,4599,0
2527,6059,0
2528,7704,0
2529,2920,0
2530,2928,0
2531,4166,0
2532,6730,0
2533,2811,0
2534,3419,0
2535,4784,0
2536,5839,0
2537,2525,0
2538,2620,0
2539,4559,0
2540,7920,0
2541,2455,0
2542,2463,0
2543,4588,0
2544,5108,0
2545,2278,0
2546,2955,0
2547,5245,0
2548,7669,0
2549,1953,0
2550,2703,0
2551,6072,0
2552,6632,0
2553,1949,0
2554,4743,0
2555,7199,0
2556,7475,0
2557,1845,0
2558,2166,0
2559,6642,0
2560,7609,0
2561,1805,0
2562,2151,0
2563,2313,0
2564,8056,0
2565,1781,0
2566,4538,0
2567,5628,0
2568,7546,0
2569,1754,0
2570,4899,0
2571,6733,0
2572,7450,0
2573,1515,0
2574,3111,0
2575,4048,0
2576,5087,0
2577,1361,4
2578,3595,0
2579,4021,0
2580,4677,0
2581,1277,4
2582,6693,0
2583,7180,0
2584,7336,0
2585,1229,4
2586,1234,4
2587,1253,4
2588,1447,4
2589,1224,4
2590,2531,0
2591,2747,0
2592,7156,0
2593,928,4
2594,1292,4
2595,1345,4
2596,4152,0
2597,922,4
2598,4243,0
2599,4790,0
2600,5783,0
2601,873,4
2602,2674,0
2603,3203,0
2604,7643,0
2605,821,4
2606,2804,0
2607,4579,0
2608,5329,0
2609,677,4
2610,1262,4
2611,1267,4
2612,1288,4
2613,650,4
2614,1374,4
2615,1445,4
2616,1463,4
2617,572,4
2618,5790,0
2619,6327,0
2620,6896,0
2621,539,4
2622,577,4
2623,580,4
2624,760,4
2625,419,4
2626,1962,0
2627,3213,0
2628,4519,0
2629,299,4
2630,320,4
2631,325,4
2632,1218,4
2633,297,4
2634,555,4
2635,1304,4
2636,5229,0
2637,291,4
2638,360,4
2639,1425,4
2640,4098,0
2641,286,4
2642,1148,4
2643,1203,4
2644,1237,4
2645,250,4
2646,5661,0
2647,6164,0
2648,6471,0
2649,239,4
2650,810,4
2651,4018,0
2652,4198,0
2653,215,4
2654,671,4
2655,5523,0
2656,6947,0
2657,174,4
2658,695,4
2659,4612,0
2660,7429,0
2661,171,4
2662,626,4
2663,1174,4
2664,1312,4
2665,170,4
2666,1326,4
2667,1364,4
2668,1406,4
2669,117,4
2670,2384,0
2671,2449,0
2672,5341,0
2673,113,4
2674,130,4
2675,136,4
2676,176,4
2677,80,4
2678,115,4
2679,679,4
2680,681,4
2681,79,4
2682,184,4
2683,1278,4
2684,2501,0
2685,77,4
2686,81,4
2687,104,4
2688,7267,0
2689,5579,0
2690,5822,0
2691,7873,0
2692,5489,0
2693,7439,0
2694,7674,0
2695,5066,0
2696,6602,0
2697,6742,0
2698,4423,0
2699,5033,0
2700,6182,0
2701,4032,0
2702,5981,0
2703,6477,0
2704,3405,0
2705,3707,0
2706,6362,0
2707,3006,0
2708,4250,0
2709,4844,0
2710,2698,0
2711,2858,0
2712,7758,0
2713,2647,0
2714,3036,0
2715,6085,0
2716,2637,0
2717,3953,0
2718,4654,0
2719,2438,0
2720,5072,0
2721,6048,0
2722,2370,0
2723,3294,0
2724,4406,0
2725,2342,0
2726,2631,0
2727,6974,0
2728,2053,0
2729,3116,0
2730,4827,0
2731,1982,0
2732,5063,0
2733,5478,0
2734,1959,0
2735,5208,0
2736,5928,0
2737,1879,0
2738,6338,0
2739,6702,0
2740,1862,0
2741,2660,0
2742,5218,0
2743,1817,0
2744,3983,0
2745,6682,0
2746,1748,0
2747,3621,0
2748,3886,0
2749,1695,0
2750,1779,0
2751,6346,0
2752,1577,0
2753,2220,0
2754,4716,0
2755,1496,0
2756,2613,0
2757,7811,0
2758,1488,0
2759,1981,0
2760,7640,0
2761,1409,4
2762,7552,0
2763,7810,0
2764,1320,4
2765,1485,4
2766,2852,0
2767,1254,4
2768,1301,4
2769,1421,4
2770,1186,4
2771,1928,0
2772,4830,0
2773,1168,4
2774,1179,4
2775,1475,4
2776,850,4
2777,1132,4
2778,1346,4
2779,777,4
2780,1341,4
2781,5813,0
2782,629,4
2783,1400,4
2784,1435,4
2785,627,4
2786,1236,4
2787,7714,0
2788,530,4
2789,754,4
2790,1436,4
2791,527,4
2792,1333,4
2793,1423,4
2794,516,4
2795,621,4
2796,622,4
2797,458,4
2798,886,4
2799,1415,4
2800,450,4
2801,7208,0
2802,7468,0
2803,418,4
2804,420,4
2805,443,4
2806,413,4
2807,1204,4
2808,5736,0
2809,380,4
2810,1134,4
2811,7706,0
2812,347,4
2813,470,4
2814,1250,4
2815,341,4
2816,589,4
2817,1246,4
2818,337,4
2819,632,4
2820,1157,4
2821,336,4
2822,3685,0
2823,5837,0
2824,271,4
2825,975,4
2826,5907,0
2827,270,4
2828,427,4
2829,3098,0
2830,249,4
2831,727,4
2832,6852,0
2833,229,4
2834,284,4
2835,2942,0
2836,228,4
2837,369,4
2838,4905,0
2839,202,4
2840,2895,0
2841,6581,0
2842,175,4
2843,1225,4
2844,6248,0
2845,152,4
2846,414,4
2847,415,4
2848,140,4
2849,141,4
2850,1145,4
2851,99,4
2852,4348,0
2853,7300,0
2854,62,4
2855,548,4
2856,1265,4
2857,60,4
2858,91,4
2859,279,4
2860,54,4
2861,636,4
2862,641,4
2863,53,4
2864,1323,4
2865,3729,0
2866,47,4
2867,282,4
2868,1856,0
2869,2,4
2870,13,4
2871,625,4
2872,7511,0
2873,7687,0
2874,7454,0
2875,7562,0
2876,7304,0
2877,7602,0
2878,7187,0
2879,7231,0
2880,7090,0
2881,7340,0
2882,6975,0
2883,7281,0
2884,6944,0
2885,7257,0
2886,6849,0
2887,6935,0
2888,6835,0
2889,7548,0
2890,6749,0
2891,7129,0
2892,6714,0
2893,8023,0
2894,6630,0
2895,8042,0
2896,6604,0
2897,6958,0
2898,6447,0
2899,7627,0
2900,6417,0
2901,6517,0
2902,6316,0
2903,8065,0
2904,6311,0
2905,6655,0
2906,6284,0
2907,7848,0
2908,6172,0
2909,8103,0
2910,6150,0
2911,6662,0
2912,6098,0
2913,7469,0
2914,6066,0
2915,6614,0
2916,6020,0
2917,6375,0
2918,5953,0
2919,6920,0
2920,5799,0
2921,7369,0
2922,5798,0
2923,5860,0
2924,5632,0
2925,6016,0
2926,5477,0
2927,5788,0
2928,5443,0
2929,5588,0
2930,5380,0
2931,5439,0
2932,5299,0
2933,6433,0
2934,5209,0
2935,5572,0
2936,5174,0
2937,7411,0
2938,5167,0
2939,7645,0
2940,5140,0
2941,5871,0
2942,5113,0
2943,7672,0
2944,4915,0
2945,5230,0
2946,4900,0
2947,6251,0
2948,4837,0
2949,6095,0
2950,4771,0
2951,5742,0
2952,4621,0
2953,5578,0
2954,4608,0
2955,7834,0
2956,4558,0
2957,7170,0
2958,4532,0
2959,5924,0
2960,4517,0
2961,7914,0
2962,4447,0
2963,7739,0
2964,4365,0
2965,7586,0
2966,4338,0
2967,5890,0
2968,4310,0
2969,6228,0
2970,4207,0
2971,5920,0
2972,4104,0
2973,7716,0
2974,4097,0
2975,5700,0
2976,4028,0
2977,6962,0
2978,4003,0
2979,6044,0
2980,3980,0
2981,4111,0
2982,3851,0
2983,5770,0
2984,3813,0
2985,5163,0
2986,3782,0
2987,5095,0
2988,3659,0
2989,7497,0
2990,3627,0
2991,7885,0
2992,3585,0
2993,5679,0
2994,3540,0
2995,4017,0
2996,3532,0
2997,7478,0
2998,3509,0
2999,5224,0
3000,3505,0
3001,6109,0
3002,3479,0
3003,4872,0
3004,3430,0
3005,5662,0
3006,3379,0
3007,4745,0
3008,3327,0
3009,5917,0
3010,3231,0
3011,3451,0
3012,3191,0
3013,4378,0
3014,3181,0
3015,6200,0
3016,3017,0
3017,7524,0
3018,3013,0
3019,3177,0
3020,3008,0
3021,4016,0
3022,2988,0
3023,3352,0
3024,2983,0
3025,4694,0
3026,2938,0
3027,5879,0
3028,2927,0
3029,3582,0
3030,2887,0
3031,4179,0
3032,2849,0
3033,3185,0
3034,2821,0
3035,3511,0
3036,2778,0
3037,3501,0
3038,2680,0
3039,2936,0
3040,2624,0
3041,6550,0
3042,2622,0
3043,3873,0
3044,2605,0
3045,3328,0
3046,2586,0
3047,6506,0
3048,2483,0
3049,7027,0
3050,2452,0
3051,7460,0
3052,2409,0
3053,5261,0
3054,2394,0
3055,6977,0
3056,2352,0
3057,2692,0
3058,2311,0
3059,5602,0
3060,2298,0
3061,7897,0
3062,2294,0
3063,6520,0
3064,2271,0
3065,2514,0
3066,2235,0
3067,3885,0
3068,2234,0
3069,4986,0
3070,2231,0
3071,6495,0
3072,2124,0
3073,3658,0
3074,2104,0
3075,5165,0
3076,2074,0
3077,3645,0
3078,2065,0
3079,3774,0
3080,2055,0
3081,5423,0
3082,2035,0
3083,5444,0
3084,2010,0
3085,3986,0
3086,2002,0
3087,7580,0
3088,1974,0
3089,3534,0
3090,1944,0
3091,4590,0
3092,1943,0
3093,7686,0
3094,1934,0
3095,4244,0
3096,1933,0
3097,6046,0
3098,1881,0
3099,5002,0
3100,1854,0
3101,4730,0
3102,1834,0
3103,2619,0
3104,1809,0
3105,3544,0
3106,1800,0
3107,3656,0
3108,1765,0
3109,4595,0
3110,1756,0
3111,6469,0
3112,1741,0
3113,7998,0
3114,1726,0
3115,3510,0
3116,1703,0
3117,3959,0
3118,1650,0
3119,7661,0
3120,1619,0
3121,6282,0
3122,1596,0
3123,5069,0
3124,1589,0
3125,8097,0
3126,1523,0
3127,3337,0
3128,1521,0
3129,6796,0
3130,1479,4
3131,4089,0
3132,1424,4
3133,7871,0
3134,1416,4
3135,3806,0
3136,1405,4
3137,7151,0
3138,1403,4
3139,1449,4
3140,1399,4
3141,7258,0
3142,1394,4
3143,6699,0
3144,1383,4
3145,2448,0
3146,1381,4
3147,1414,4
3148,1357,4
3149,1484,4
3150,1351,4
3151,4797,0
3152,1338,4
3153,4078,0
3154,1233,4
3155,1287,4
3156,1156,4
3157,1198,4
3158,1149,4
3159,1195,4
3160,1126,4
3161,1347,4
3162,1099,4
3163,1105,4
3164,1053,4
3165,1118,4
3166,1048,4
3167,3598,0
3168,1042,4
3169,6754,0
3170,1018,4
3171,1026,4
3172,988,4
3173,1051,4
3174,966,4
3175,5337,0
3176,965,4
3177,2878,0
3178,961,4
3179,5693,0
3180,957,4
3181,1021,4
3182,949,4
3183,1087,4
3184,933,4
3185,1896,0
3186,927,4
3187,1306,4
3188,919,4
3189,7528,0
3190,878,4
3191,921,4
3192,863,4
3193,1376,4
3194,848,4
3195,7507,0
3196,838,4
3197,898,4
3198,833,4
3199,3099,0
3200,832,4
3201,6233,0
3202,830,4
3203,3192,0
3204,827,4
3205,6568,0
3206,825,4
3207,1655,0
3208,822,4
3209,5482,0
3210,815,4
3211,904,4
3212,765,4
3213,846,4
3214,755,4
3215,4088,0
3216,750,4
3217,880,4
3218,744,4
3219,1697,0
3220,702,4
3221,6845,0
3222,690,4
3223,691,4
3224,670,4
3225,3301,0
3226,648,4
3227,675,4
3228,640,4
3229,1143,4
3230,631,4
3231,6518,0
3232,618,4
3233,619,4
3234,605,4
3235,1123,4
3236,593,4
3237,4997,0
3238,591,4
3239,1169,4
3240,585,4
3241,1401,4
3242,582,4
3243,2612,0
3244,564,4
3245,3653,0
3246,552,4
3247,706,4
3248,542,4
3249,544,4
3250,521,4
3251,522,4
3252,518,4
3253,7432,0
3254,489,4
3255,5584,0
3256,481,4
3257,713,4
3258,469,4
3259,3047,0
3260,468,4
3261,4133,0
3262,462,4
3263,1369,4
3264,454,4
3265,1392,4
3266,438,4
3267,1059,4
3268,411,4
3269,4804,0
3270,406,4
3271,1668,0
3272,395,4
3273,885,4
3274,385,4
3275,1297,4
3276,381,4
3277,557,4
3278,364,4
3279,791,4
3280,355,4
3281,514,4
3282,348,4
3283,5711,0
3284,334,4
3285,1221,4
3286,331,4
3287,4728,0
3288,310,4
3289,6606,0
3290,308,4
3291,1154,4
3292,283,4
3293,300,4
3294,281,4
3295,328,4
3296,275,4
3297,1131,4
3298,251,4
3299,1302,4
3300,247,4
3301,6380,0
3302,242,4
3303,3555,0
3304,235,4
3305,1256,4
3306,227,4
3307,332,4
3308,226,4
3309,7902,0
3310,221,4
3311,1318,4
3312,212,4
3313,1201,4
3314,207,4
3315,656,4
3316,205,4
3317,1274,4
3318,200,4
3319,500,4
3320,197,4
3321,339,4
3322,195,4
3323,338,4
3324,191,4
3325,194,4
3326,190,4
3327,309,4
3328,181,4
3329,4033,0
3330,177,4
3331,349,4
3332,157,4
3333,166,4
3334,139,4
3335,1325,4
3336,131,4
3337,1163,4
3338,116,4
3339,155,4
3340,103,4
3341,363,4
3342,97,4
3343,2429,0
3344,89,4
3345,236,4
3346,82,4
3347,504,4
3348,63,4
3349,704,4
3350,49,4
3351,1257,4
3352,35,4
3353,401,4
3354,25,4
3355,416,4
3356,8105,0
3357,8104,0
3358,8102,0
3359,8101,0
3360,8100,0
3361,8099,0
3362,8098,0
3363,8095,0
3364,8094,0
3365,8093,0
3366,8092,0
3367,8091,0
3368,8089,0
3369,8088,0
3370,8087,0
3371,8086,0
3372,8085,0
3373,8084,0
3374,8083,0
3375,8082,0
3376,8081,0
3377,8080,0
3378,8079,0
3379,8078,0
3380,8077,0
3381,8075,0
3382,8074,0
3383,8072,0
3384,8071,0
3385,8069,0
3386,8068,0
3387,8067,0
3388,8066,0
3389,8064,0
3390,8062,0
3391,8061,0
3392,8060,0
3393,8057,0
3394,8055,0
3395,8053,0
3396,8052,0
3397,8051,0
3398,8050,0
3399,8049,0
3400,8048,0
3401,8045,0
3402,8044,0
3403,8041,0
3404,8039,0
3405,8036,0
3406,8035,0
3407,8033,0
3408,8032,0
3409,8031,0
3410,8030,0
3411,8027,0
3412,8025,0
3413,8024,0
3414,8022,0
3415,8021,0
3416,8020,0
3417,8019,0
3418,8018,0
3419,8015,0
3420,8012,0
3421,8009,0
3422,8008,0
3423,8007,0
3424,8006,0
3425,8004,0
3426,8003,0
3427,8002,0
3428,8001,0
3429,8000,0
3430,7996,0
3431,7994,0
3432,7993,0
3433,7991,0
3434,7990,0
3435,7989,0
3436,7988,0
3437,7987,0
3438,7986,0
3439,7985,0
3440,7983,0
3441,7982,0
3442,7981,0
3443,7980,0
3444,7977,0
3445,7976,0
3446,7975,0
3447,7974,0
3448,7973,0
3449,7971,0
3450,7970,0
3451,7969,0
3452,7964,0
3453,7962,0
3454,7960,0
3455,7958,0
3456,7957,0
3457,7956,0
3458,7955,0
3459,7954,0
3460,7953,0
3461,7951,0
3462,7948,0
3463,7946,0
3464,7944,0
3465,7942,0
3466,7940,0
3467,7939,0
3468,7938,0
3469,7936,0
3470,7934,0
3471,7933,0
3472,7931,0
3473,7930,0
3474,7929,0
3475,7928,0
3476,7927,0
3477,7926,0
3478,7925,0
3479,7923,0
3480,7922,0
3481,7921,0
3482,7919,0
3483,7918,0
3484,7916,0
3485,7915,0
3486,7913,0
3487,7912,0
3488,7911,0
3489,7910,0
3490,7909,0
3491,7907,0
3492,7904,0
3493,7903,0
3494,7900,0
3495,7899,0
3496,7898,0
3497,7896,0
3498,7895,0
3499,7894,0
3500,7893,0
3501,7890,0
3502,7889,0
3503,7887,0
3504,7886,0
3505,7882,0
3506,7881,0
3507,7879,0
3508,7878,0
3509,7877,0
3510,7875,0
3511,7874,0
3512,7870,0
3513,7868,0
3514,7867,0
3515,7866,0
3516,7865,0
3517,7864,0
3518,7862,0
3519,7861,0
3520,7857,0
3521,7856,0
3522,7855,0
3523,7853,0
3524,7852,0
3525,7851,0
3526,7849,0
3527,7847,0
3528,7846,0
3529,7843,0
3530,7841,0
3531,7840,0
3532,7839,0
3533,7835,0
3534,7833,0
3535,7832,0
3536,7830,0
3537,7826,0
3538,7825,0
3539,7824,0
3540,7823,0
3541,7822,0
3542,7821,0
3543,7818,0
3544,7809,0
3545,7808,0
3546,7807,0
3547,7804,0
3548,7801,0
3549,7800,0
3550,7798,0
3551,7797,0
3552,7796,0
3553,7794,0
3554,7792,0
3555,7789,0
3556,7788,0
3557,7787,0
3558,7786,0
3559,7784,0
3560,7781,0
3561,7780,0
3562,7779,0
3563,7778,0
3564,7777,0
3565,7776,0
3566,7775,0
3567,7773,0
3568,7769,0
3569,7768,0
3570,7767,0
3571,7766,0
3572,7764,0
3573,7763,0
3574,7762,0
3575,7761,0
3576,7760,0
3577,7759,0
3578,7757,0
3579,7756,0
3580,7754,0
3581,7753,0
3582,7752,0
3583,7751,0
3584,7750,0
3585,7749,0
3586,7748,0
3587,7747,0
3588,7746,0
3589,7745,0
3590,7742,0
3591,7740,0
3592,7737,0
3593,7736,0
3594,7735,0
3595,7734,0
3596,7733,0
3597,7732,0
3598,7731,0
3599,7729,0
3600,7728,0
3601,7727,0
3602,7726,0
3603,7724,0
3604,7723,0
3605,7721,0
3606,7720,0
3607,7717,0
3608,7715,0
3609,7713,0
3610,7711,0
3611,7710,0
3612,7709,0
3613,7708,0
3614,7707,0
3615,7705,0
3616,7703,0
3617,7702,0
3618,7701,0
3619,7700,0
3620,7698,0
3621,7697,0
3622,7696,0
3623,7694,0
3624,7693,0
3625,7692,0
3626,7691,0
3627,7690,0
3628,7684,0
3629,7683,0
3630,7681,0
3631,7680,0
3632,7678,0
3633,7676,0
3634,7675,0
3635,7671,0
3636,7670,0
3637,7668,0
3638,7665,0
3639,7662,0
3640,7660,0
3641,7659,0
3642,7657,0
3643,7656,0
3644,7654,0
3645,7650,0
3646,7649,0
3647,7648,0
3648,7646,0
3649,7644,0
3650,7639,0
3651,7637,0
3652,7636,0
3653,7634,0
3654,7631,0
3655,7630,0
3656,7629,0
3657,7628,0
3658,7626,0
3659,7625,0
3660,7624,0
3661,7623,0
3662,7621,0
3663,7619,0
3664,7618,0
3665,7617,0
3666,7616,0
3667,7614,0
3668,7613,0
3669,7612,0
3670,7608,0
3671,7603,0
3672,7599,0
3673,7597,0
3674,7595,0
3675,7594,0
3676,7592,0
3677,7589,0
3678,7588,0
3679,7587,0
3680,7584,0
3681,7583,0
3682,7581,0
3683,7578,0
3684,7576,0
3685,7572,0
3686,7571,0
